id,text,label,category,source
MSG_A_05028,Then why no one talking to me,SAFE,Unclassified,Combined Dataset
MSG_A_01114,"re : huge profit on e b a y learn all the tips , tricks and secret the pros use with out ecourse . . . our ebay marketing ecourse is a straight forward low learning curve ecourse . it is a self executing windows program ( . exe ) written and compiled by online auction pros . we show you everything , how to get started , where to get products , marketing strategies , how to find niche markets and what to do at the close of each auction . you can be running your own ebay business , and be earning money fast ! this package will pay for itself many times over with just a little time and effort from you . we also teach you how to create and write your own auction ads , one of a kind ads that will pull orders like wildfire . here is a link where you can see all the facts . http : / / ebbeek . info / ebay - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - out of our datbase : http : / / ebbeek . info / mbfr . htm market re - search 8721 santa monica boulevard # 1105 los angeles , ca 90069 - 4507 sys inf win 2 k v",SCAM,Unclassified,Combined Dataset
MSG_A_03590,"re : lubrizol - bayport gerald lofton @ ect 06 / 01 / 2000 10 : 20 am to : pat clynes / corp / enron @ enron , james mckay / hou / ect @ ect , molly l carriere / hou / ect @ ect , charlie thompson / gco / enron @ enron cc : steve hpl schneider / hou / ect @ ect subject : lubrizol - bayport mtr . # 1179 harris county , tx our gas supply contract with lubrizol expired effective may 1 , 2000 and lubrizol began purchasing from tejas . lubrizol has decided not to execute a keep - ready agreement with hpl to keep this meter on stand - by . therefore , please take the necessary steps to classify this meter as ' inactive ' and insure that no future volumes flow through this meter . charlie - we will leave this station in place for now and try to recapture this market in three years . please have this station locked and secured as soon as possible to prevent lubrizol from taking any unauthorized volumes should tejas be unable to deliver gas for any reason . thanks , gerald ( # 39919 )",SAFE,Unclassified,Combined Dataset
MSG_A_01504,first deliveries - comstock oil & gas and united oil & mineral see attached files,SAFE,Unclassified,Combined Dataset
MSG_A_03222,"eastrans nomination change effective 10 / 21 / 00 effective 10 / 21 / 00 deliveries to eastrans is 30 , 000 mmbtu / dy and maintain at this rate until further notified . the redeliveries will be : 7500 from fuels cotton valley 22500 to pg & e",SAFE,Unclassified,Combined Dataset
MSG_A_09646,Gimme a few was minutes ago,SAFE,Unclassified,UCI SMS Collection
MSG_A_09759,Are you comingdown later?,SAFE,Unclassified,UCI SMS Collection
MSG_A_02058,"re : meter 1428 we should check with gas control as to why gas is flowing at all and / or whether this is a valid reading . . . . gary / james - let us know thanks lee aimee lannou 12 / 05 / 2000 11 : 09 am to : daren j farmer / hou / ect @ ect cc : lee l papayoti / hou / ect @ ect subject : meter 1428 daren - meter 1428 , beaumont methanol is shut - in for december . there has been flow of 69 and 65 on days 2 and 3 . should a swing ticket be put at the meter ? the last swing deal was 451907 for 11 / 00 . thanks . aimee",SAFE,Unclassified,Combined Dataset
MSG_A_01622,"hpl nom for december 6 , 2000 ( see attached file : hplnl 206 . xls ) - hplnl 206 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_07512,URGENT! Your Mobile number has been awarded with a �2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,SCAM,Unclassified,Combined Dataset
MSG_A_02543,new su bridge some people are having problems getting the new monitor - you may not have the su bridge under your - start - programs - trading - sitara - su bridge monitor . to resolve this - you will need to fill out a security request to get it added to your start up profile . also - if you are using an old shortcut - this may no longer work - you need to trash the old short cut .,SAFE,Unclassified,Combined Dataset
MSG_A_05519,Please CALL 08712402779 immediately as there is an urgent message waiting for you,SCAM,Unclassified,Combined Dataset
MSG_A_05294,Just buy a pizza. Meat lovers or supreme. U get to pick.,SAFE,Unclassified,Combined Dataset
MSG_A_06396,Oh k :)why you got job then whats up?,SAFE,Unclassified,Combined Dataset
MSG_A_05239,Filthy stories and GIRLS waiting for your,SCAM,Unclassified,Combined Dataset
MSG_A_01507,"stop overpaying for via . gra this little - known pharmacy site is becoming one of the most popular destinations for cost - conscious consumers . significant savings are only a mouse - click away . the ordering process is completely electronic so you don ' t have to talk to a doctor . sincerely , dollie mazurek click to order today if you have no interest in generic medications , select below : i do not need this product at this time p 5 gkkge",SCAM,Unclassified,Combined Dataset
MSG_A_00080,Act fast: Limited-time offer on designer handbags. Grab yours before they sell out!,SCAM,Unclassified,Combined Dataset
MSG_A_09582,I see a cup of coffee animation,SAFE,Unclassified,UCI SMS Collection
MSG_A_08259,Stupid auto correct on my phone,SAFE,Unclassified,Combined Dataset
MSG_A_08064,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,SAFE,Unclassified,Combined Dataset
MSG_A_04987,Will purchase d stuff today and mail to you. Do you have a po box number?,SAFE,Unclassified,Combined Dataset
MSG_A_01838,"cheating house wife services discount drugs . . . save over 70 % including new softtabs ! the viagra that disolves under the tongue ! ! simply place 1 half a pill under your tongue , 15 min before sex . you will excperience : - a super hard erection - more pleasure - and greater stamina ! ! we ship world wide , and no prescription is required ! ! even if you ' re not impotent , viiagra will increase size , pleasure and power ! give your wife the loving she deserves ! ! ! we are cheaper supplier on the internet . retail price is 15 ea , = ( our internet price is 1 . 17 each ! ! ! = ) many many other meds available . thanks for your time ! http : / / onlinegenericshop . com / ? aa check out our party pack as well ! confidentiality assured !",SCAM,Unclassified,Combined Dataset
MSG_A_01602,"revised nomination deal # 377169 has been revised today effective 4 / 19 / 01 as follows : c / p meter # trade zone from to cokinos 98 - 9842 07 0 3 , 000 bob",SAFE,Unclassified,Combined Dataset
MSG_A_02656,"re : hydrocarbon lease mgmt . daren , the volume is 1 , 000 / d . do you want me to put it in ? bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 06 / 28 / 2000 09 : 30 am - - - - - - - - - - - - - - - - - - - - - - - - - - - from : o ' neal d winfree on 06 / 28 / 2000 07 : 47 am to : robert cotten / hou / ect @ ect cc : subject : re : hydrocarbon lease mgmt . the july forward deal ticket is # 310830 for meter 9836 . . . enron north america corp . from : robert cotten 06 / 27 / 2000 05 : 34 pm to : o ' neal d winfree / hou / ect @ ect cc : subject : hydrocarbon lease mgmt . o ' neal , will there be a new deal ticket or will # 281540 be rolled for july ? please advise . thanks . bob",SAFE,Unclassified,Combined Dataset
MSG_A_10755,PNB: Refund available. Download the app within 30 minutes at URL_TOKEN,SCAM,Unclassified,Indian Financial Synthetic
MSG_A_02814,"want to make more money ? order confirmation . your order should be shipped by january , via fedex . your federal express tracking number is % random _ word . thank you for registering . your userid is : % random _ word learn to make a fortune with ebay ! complete turnkey system software - videos - turorials clck here if you would not like to receive future mailings .",SCAM,Unclassified,Combined Dataset
MSG_A_00477,on call notes for weekend dated ; august 12 th thru 13 th attached are the notes from this weekend .,SAFE,Unclassified,Combined Dataset
MSG_A_10621,SBI: Refund available. Share OTP within 30 minutes at URL_TOKEN,SCAM,Unclassified,Indian Financial Synthetic
MSG_A_06786,"That���s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",SAFE,Unclassified,Combined Dataset
MSG_A_03040,"duke energy meter 6722 may 2001 meter 6722 ( not sure if you need this ) - julie break down for duke - three rivers / live oak cody - 4 , 250 samson - 800 shoreline duer wagon - 470 shoreline amerac - 96 total bp - 4 , 987 detm - 0 total for meter 6722 of 10 , 603",SAFE,Unclassified,Combined Dataset
MSG_A_08725,We have pizza if u want,SAFE,Unclassified,Combined Dataset
MSG_A_01853,"marketing services / scheduling daren , thinking about robert ' s little memo yesterday and along the lines of pulling the marketing ( sitara ) function back to your side of the fence i think a strong case could be made in favor of that idea . it is obvious that several people are involved in changing tickets , pathing , nominating , and confirming the industrials . this dissipates the knowledge base and the responsibility factor . it is a "" who ' s on first "" issue . if the responsibility to ensure pricing , volume , and accomplishment of market intent is accurately depicted , and in sitara , is in your shop then the schedulers could concentrate on the accuracy and correctness of unify and pops . i ' m sure this would help volume management and client services immensely . as the skill level rises in this area you could then gradually feed more and more of the marketing function ( sitara ) to the scheduling group in the hopes they would then have a better understanding of the overhaul picture . i believe the current situation is too much , too fast , for scheduling to handle all at once . it has also created a situation where robert seems to think not only that he has all the segments mastered , but that he is the only person that should be involved in the industrials . i will support whatever direction you want to go on this issue , but if you and pat leave things the way they are please explain to both robert and pat that others may be involved in the industrial activity and that is quite alright . once again , thanks for listening . ken - attl . htm",SAFE,Unclassified,Combined Dataset
MSG_A_04948,"Wait, do you know if wesleys in town? I bet she does hella drugs!",SAFE,Unclassified,Combined Dataset
MSG_A_01948,"eastrans nom - 5 / 24 / 2000 the volume for the 24 th is in error . it is really 32 , 800 mmbtu / d . duke - disregard residue sales volumes and get from william speckels . - - - - - - - - - - - - - - - - - - - - - - forwarded by bruce mcmills / ftworth / pefs / pec on 05 / 23 / 2000 09 : 29 am - - - - - - - - - - - - - - - - - - - - - - - - - - - bruce mcmills 05 / 23 / 2000 09 : 00 am to : briley @ enron . com , dfarmer @ enron . com , stacey . neuweiler @ enron . com cc : michael r . cherry / easttexas / pefs / pec @ pec , chad w . cass / gcs / cec / pec @ pec , william e . speckels / gcs / cec / pec @ pec , julia a . urbanek / gcs / cec / pec @ pec , donna c . spencer / gcs / cec / pec @ pec subject : eastrans nom - 5 / 24 / 2000 this is to nom 32 , 500 mmbtu into eastrans for 5 / 24 . 5 / 23 volume was reduced to 7 , 800 mmbtu with all redeliveries coming from fuels cotton valley . duke only - for 5 / 24 , the redeliveries will be 25 , 000 mmbtu per day at carthage into enron ' s cartwheel agreement and 7 , 800 from fuels cotton valley . sales at the tailgate will be 4 , 250 mmbtu / d for 5 / 24 . for 5 / 23 , the sales will be 7 , 020 mmbtu / d .",SAFE,Unclassified,Combined Dataset
MSG_A_06149,Becoz its jan whn al the post ofice is in holiday so she cn go fr the post ofice...got it duffer,SAFE,Unclassified,Combined Dataset
MSG_A_06063,Am i that much dirty fellow?,SAFE,Unclassified,Combined Dataset
MSG_A_02211,"customer trip the july customer trip is right around the corner . i ' m sure you will be hearing more questions from your customers as the day arrives . just in case , here are a few helpful hints . i am currently ( today ) in the process of putting together a to bring list for you customers . just a helpful list of clothing items , sun skin care suggestions , etc . list that they may want to pack . an agenda will be coming shortly after that . as you all know each of your customers are responsible for getting themselves to florida . if for some reason you have a . . . . . . high maintenance customer who is really pushing the issue of us helping them find a flight we will help target some flights they can take . they will still be responsible for the fare . please don ' t freely offer this suggestion only use it as an emergency . i do have the list of each of your customers who have rsvp ' d . if you have any customers who you are afraid may back out please let me know who they are so that i can make a "" glad you ' re coming do you have any questions ? "" phone call a few days before departure to ensure they are still coming . if you have any other questions or concerns , let me know . yvette x 3 . 5953",SAFE,Unclassified,Combined Dataset
MSG_A_03427,"re : cleburne pc # - - - - - - - - - - - - - - - - - - - - - - forwarded by david baumbach / hou / ect on 09 / 26 / 2000 02 : 01 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - carla nguyen 09 / 26 / 2000 01 : 40 pm to : melissa k ratnala / hou / ect @ ect , jim pond / corp / enron @ enron , jim little / hou / ect @ ect , david baumbach / hou / ect @ ect , eric francis calub / hou / ect @ ect , troy klussmann / hou / ect @ ect cc : subject : re : cleburne pc # ena - im cleburne 12782 . - - - - - - - - - - - - - - - - - - - - - - forwarded by carla nguyen / hou / ect on 09 / 26 / 2000 01 : 38 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - sap master data @ enron on 09 / 26 / 2000 11 : 14 : 16 am sent by : nina fortune @ enron to : carla nguyen / hou / ect @ ect cc : subject : re : profit center request form carla , profit center 12782 has been created . thank you , nina rt # 227229 from : scott becken 09 / 25 / 2000 07 : 30 pm to : sap master data @ enron cc : subject : profit center request form please process this request for carla . the remedy ticket number is 226611 . thanks . - - - - - - - - - - - - - - - - - - - - - - forwarded by scott becken / corp / enron on 09 / 25 / 2000 07 : 28 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - carla nguyen @ ect 09 / 25 / 2000 06 : 29 pm to : sap coe / corp / enron @ enron cc : melissa k ratnala / hou / ect @ ect , jim pond / corp / enron @ enron , david baumbach / hou / ect @ ect subject : profit center request form please set up this new profic center . if you have questions , please give me a call . thks ! - - - - - - - - - - - - - - - - - - - - - - forwarded by carla nguyen / hou / ect on 09 / 25 / 2000 06 : 26 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : robert hunter @ enron 09 / 25 / 2000 12 : 35 pm to : carla nguyen / hou / ect @ ect cc : subject : profit center request form",SAFE,Unclassified,Combined Dataset
MSG_A_01317,flow w / no nom meter 1601 last deal 412219 for 10 / 00 flowed 11 / 9 meter 5192 last deal 454057 for 10 / 00 . flowed 11 / 3 - 4,SAFE,Unclassified,Combined Dataset
MSG_A_04293,neon lesson # 5 please respond to here is your next lesson . . . have fun ! ! - experiencing god week 5 . doc,SAFE,Unclassified,Combined Dataset
MSG_A_04666,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",SCAM,Unclassified,Combined Dataset
MSG_A_09653,I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx,SAFE,Unclassified,UCI SMS Collection
MSG_A_02952,bridge back error meter 980068 has a bridge back error for 9 / 99 production . this meter is linked to deal 76365 which started on 4 / 16 / 99 and ended on 4 / 30 / 99 . please let me know what deal should be use for this meter for 9 / 99 . i need to have this error clear off by thursday . thanks .,SAFE,Unclassified,Combined Dataset
MSG_A_02592,"gas day july 27 , 2000 sent on behalf of bruce mcmills effective july 27 , 2000 : 20 , 000 inlet @ hpl / eastrans redelivered : fcv 7 , 800 hpl cw 12 , 200 if you have any questions please call bruce mcmills at ( 713 ) 627 - 6467 . thanks , chad cass ( 713 ) 627 - 6202",SAFE,Unclassified,Combined Dataset
MSG_A_05242,Welp apparently he retired,SAFE,Unclassified,Combined Dataset
MSG_A_08670,It is a good thing I'm now getting the connection to bw,SAFE,Unclassified,Combined Dataset
MSG_A_01395,"one more time sent bring electric . look , picture language . be put real put . simple skin , among , only , appear side . crop sound supply his lady . toward out paper last thing , differ . as , back then . mark never show even , describe often her . shape noise , full . - - phone : 440 - 937 - 8525 mobile : 445 - 268 - 8873 email : yazminroyce @ comcast . net",SCAM,Unclassified,Combined Dataset
MSG_A_00093,Exclusive offer for our valued customers: Upgrade to our premium plan and unlock exclusive content.,SCAM,Unclassified,Combined Dataset
MSG_A_00998,"hpl nom change for june 9 , 2000 revision # 1 taking the texoma and the ls hpl - katy to zero effective at 4 : 00 pm today . thanks . tim ( see attached file : hplo 609 . xls ) - hplo 609 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_01858,"re : april 2001 spot purchases vance , deals for the following have been created and entered in sitara . the deal numbers are noted below : bob from : vance l taylor / enron @ enronxgate on 03 / 30 / 2001 09 : 23 am to : robert cotten / hou / ect @ ect cc : lisa hesse / hou / ect @ ect , julie meyers / hou / ect @ ect , cynthia hakemack / hou / ect @ ect , donald p reinhardt / enron @ enronxgate , susan smith / enron @ enronxgate , melissa graves / enron @ enronxgate subject : april 2001 spot purchases bob , hplc will be purchasing wellhead gas from the producers listed below for the production month of april , 2001 . this production will be purchased on a "" spot "" basis and deal tickets should be created and entered into sitara based on the following information : counterparty meter volume deal # price whiting petroleum corp 6523 200 mmbtu / d 692898 84 % if / hsc coastal merchant energy , lp 5923 775 mmbtu / d 692026 100 % if / hsc less CURRENCY_TOKEN 0 . 265 coastal merchant energy , lp 5848 240 mmbtu / d 692011 84 % if / hsc swift energy 2630 21 mmbtu / d 712357 100 % if / hsc less CURRENCY_TOKEN 1 . 38 duke energy trading & marketing 6347 200 mmbtu / d 691873 84 % if / hsc hesco gathering oil co . 6063 300 mmbtu / d 421856 84 % if / hsc embassy natural gas inc . 6598 180 mmbtu / d 691982 84 % if / hsc vintage gas inc . 9603 100 mmbtu / d 712358 84 % if / hsc stone energy 9696 4500 mmbtu / d 690252 100 % if / hsc less CURRENCY_TOKEN 0 . 20 the houston exploration 9696 6500 mmbtu / d 692844 100 % if / hsc less CURRENCY_TOKEN 0 . 16 amerada hess ( hess energy svcs ) 0435 2714 mmbtu / d 689849 100 % if / hsc less CURRENCY_TOKEN 0 . 12 crosstex energy services , ltd . 0435 654 mmbtu / d 689894 100 % if / hsc less CURRENCY_TOKEN 0 . 12 tri - union development 0435 149 mmbtu / d 689905 100 % if / hsc less CURRENCY_TOKEN 0 . 055 ranger oil company 9871 200 mmbtu / d 692461 85 % if / hsc if 300 / d these are producer svcs . deals and should be tracked in the im wellhead portfolio . . . attached to the gathering contract . thanks , vlt x 3 - 6353",SAFE,Unclassified,Combined Dataset
MSG_A_07991,As if i wasn't having enough trouble sleeping.,SAFE,Unclassified,Combined Dataset
MSG_A_06929,Play w computer? Aiyah i tok 2 u lor?,SAFE,Unclassified,Combined Dataset
MSG_A_09183,Ok... Sweet dreams...,SAFE,Unclassified,Combined Dataset
MSG_A_05255,Yup i thk so until e shop closes lor.,SAFE,Unclassified,Combined Dataset
MSG_A_02069,"300 pharmaceuticals shipped overnight l l l cialls 300 il l with no prescrlption . * erilneeded * * * * shipped overnight * p here f more if you wish for email elimination , you can do so here . eluate decoy keypunch split caddy boca amnesia caution calvary offertory adequate exact adhesive songbag multipliable toccata cavalier demo grab cookbook soldier leftover convect culbertson blurt disseminate ambiguity transceiver chimique supranational calypso oratorical blouse cagey waterfront zoroastrian downtown hickman critique carib costello sycophantic copious whimper pictorial circumpolar annulus protestant finessed upend acidic betwixt grandma extraditable inhibit measure matriarchal childhood beam austenite allusive crockery brigade forgive odd newark seaquake tenant creating domesday abundant belgium dervish nsf hanlon waterloo caustic embeddable decision alliterate eve gory form hilt decade reub cameron buxton sportswear rosenzweig whatsoever reward spleen callisto infringe airy botch phosphorus residential cerium carbondale magdalene exhortation illiteracy fro billow crust relate voltaire annunciate breastplate aloft cordial virile al absorbent allege grayish radiocarbon amanita baptist madrigal exogenous aldermen abrasive elena stratford certiorari cayley committed coco incommensurable embalm amulet sinusoid derogatory attach amphibious naked deadline agriculture conformance spume bugle auxiliary hypodermic paddle budget aspirate kiva bumble algebraic suburb blinn monkish crafty convert warplane amen asbestos canny ellwood oliver hoosier merriment ogress cavil",SCAM,Unclassified,Combined Dataset
MSG_A_09581,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?""",SAFE,Unclassified,UCI SMS Collection
MSG_A_07937,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING & HAVE A SMILEY SUNDAY..:),SAFE,Unclassified,Combined Dataset
MSG_A_10044,"Okey dokey, i‘ll be over in a bit just sorting some stuff out.",SAFE,Unclassified,UCI SMS Collection
MSG_A_01159,"reviewers fyi . don ' t freak at the # of reviewers ! - - - - - - - - - - - - - - - - - - - - - - forwarded by brenda f herod / hou / ect on 05 / 18 / 2000 04 : 11 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : brenda f herod 05 / 18 / 2000 04 : 09 pm to : perfmgmt / hou / ect @ ect cc : hector mcloughlin / corp / enron @ enron subject : reviewers per the help desk instructions , please enter in the pep system the following reviewers for one of my employees , daren farmer . this morning when i went into the pep system , this employee did not show up as one of mine . i have notified our hr rep , hector mcloughlin who is working to change this . thanks . - - - - - - - - - - - - - - - - - - - - - - forwarded by brenda f herod / hou / ect on 05 / 18 / 2000 04 : 00 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - daren j farmer 05 / 18 / 2000 03 : 42 pm to : brenda f herod / hou / ect @ ect cc : subject : reviewers b , reviewers : gary hanks tom martin elsa villareal ed gottlob pat clynes stacey neuweiler ami chokshi george grant stella morris carlos rodriguez lisa csikos steve venturatos mary smith rita wynne charlotte hawkins d",SAFE,Unclassified,Combined Dataset
MSG_A_04656,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",SAFE,Unclassified,Combined Dataset
MSG_A_07152,Id onluy matters when getting on from offcampus,SAFE,Unclassified,Combined Dataset
MSG_A_08168,Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...,SAFE,Unclassified,Combined Dataset
MSG_A_05792,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,SAFE,Unclassified,Combined Dataset
MSG_A_08440,Update your face book status frequently :),SAFE,Unclassified,Combined Dataset
MSG_A_03810,relocate to the usa ! get a green card easily ! benthic immaturedirty eclogue conferringbract nightshirt utensilcyrillic schist tananarivevendor basilar manfredexpertise sheet sternumcommodious prowess vhfavuncular elysee lodestonecompulsory momenta imagenrepairmen,SCAM,Unclassified,Combined Dataset
MSG_A_08314,I pocked you up there before,SAFE,Unclassified,Combined Dataset
MSG_A_06305,Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,SAFE,Unclassified,Combined Dataset
MSG_A_05503,1's finish meeting call me.,SAFE,Unclassified,Combined Dataset
MSG_A_03354,"italian crafted rolex from CURRENCY_TOKEN 75 to CURRENCY_TOKEN 275 - free shipping heya , do you want a rolex watch ? in our online store you can buy replicas of rolex watches . they look and feel exactly like the real thing . - we have 20 + different brands in our selection - free shipping if you order 5 or more - save up to 40 % compared to the cost of other replicas - standard features : - screw - in crown - unidirectional turning bezel where appropriate - all the appropriate rolex logos , on crown and dial - heavy weight visit us : http : / / www . toels . com / replica / rolx / best regards , hilton jones no thanks : http : / / toels . com / z . php",SCAM,Unclassified,Combined Dataset
MSG_A_07693,Huh but i cant go 2 ur house empty handed right?,SAFE,Unclassified,Combined Dataset
MSG_A_00127,"re : enron / hpl actuals for october 11 , 2000 - revision please note that the pricing allocation of volumes for october 11 , 2000 should be changed as follows . teco tap 40 . 000 / enron ; 25 . 209 / hpl iferc ; 84 . 791 / hpl gas daily the total nomination of 775 . 000 subject to the iferc pricing was completed on october 11 , 2000 . all remaining gas purchases under the hpl contract ( k # 3949 ) will be at the gas daily pricing . thanks , ccs charlie stone 10 / 13 / 2000 03 : 04 pm to : gary green / texas utilities @ tu , daren . j . farmer @ enron . com , gary . a . hanks @ enron . com , carlos . j . rodriguez @ enron . com , earl . tisdale @ enron . com , ami . chokshi @ enron . com , david avila / lsp / enserch / us @ tu cc : subject : enron / hpl actuals for october 12 , 2000 - revision all gas nominated at iferc pricing for the month has been taken . remaining purchases under k # 3949 will be at the gas daily pricing . teco tap 40 . 000 / enron ; 110 . 000 / hpl gas daily - - - - - - - - - - - - - - - - - - - - - - forwarded by charlie stone / texas utilities on 10 / 13 / 2000 02 : 58 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - gary green 10 / 13 / 2000 10 : 04 am to : charlie stone / texas utilities @ tu , gary green / texas utilities @ tu , daren . j . farmer @ enron . com , gary . a . hanks @ enron . com , carlos . j . rodriguez @ enron . com , earl . tisdale @ enron . com , ami . chokshi @ enron . com , david avila / lsp / enserch / us @ tu cc : subject : enron / hpl actuals for october 12 , 2000 teco tap 40 . 000 / enron ; 110 . 000 / hpl iferc",SAFE,Unclassified,Combined Dataset
MSG_A_09973,"That's the trouble with classes that go well - you're due a dodgey one ... Expecting mine tomo! See you for recovery, same time, same place",SAFE,Unclassified,UCI SMS Collection
MSG_A_03393,"ss 198 j revision effective 6 / 21 / 00 - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 06 / 20 / 2000 10 : 01 am - - - - - - - - - - - - - - - - - - - - - - - - - - - "" steve holmes "" on 06 / 20 / 2000 09 : 13 : 31 am to : , cc : subject : ss 198 j revision effective 6 / 21 / 00 please see the attached revision to be effective 6 / 21 / 00 . thanks , steve - ssl 98 jreveffo 62100 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_04069,"2 nd interview schedule for liz bellamy attached please find the interview packet for the above - referenced person including resume . the interview will happen monday july 24 , 2000 . please print all three documents for your hard copies . if you have any questions , or conflicts of schedule , please do not hesitate to contact me . sean grady 58701",SAFE,Unclassified,Combined Dataset
MSG_A_08136,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",SAFE,Unclassified,Combined Dataset
MSG_A_00550,"hpl nom for july 19 , 2000 ( see attached file : hplo 719 . xls ) - hplo 719 . xls",SAFE,Unclassified,Combined Dataset
MSG_A_00009,Hurry! Limited stock available. Buy now before it's too late.,SCAM,Unclassified,Combined Dataset
MSG_A_07503,Ok can...,SAFE,Unclassified,Combined Dataset
MSG_A_02163,"re : coastal ctr # 96008903 meter 0984179 sit # 135714 mjg assigned the meter to coastal eff . march 2000 . after finally executing the assignment in mid august , coastal then sent a termination letter eff 9 / 01 / 2000 .",SAFE,Unclassified,Combined Dataset
MSG_A_02204,"wow , superfast delivery sa ; ve 7 _ 0 % ord . ering onl / ine to ` day ! vi ! sit our site and sa ! ve big removemeplease",SCAM,Unclassified,Combined Dataset
MSG_A_03954,"pricing needed citgo refinery - corpus ship channel nov 01 - 10 , 000 / d dec 01 - 10 , 000 / d and a nov - dec 01 need el paso / valero numbers like to see crosstex numbers from banquette / tejas sterling chemical - tx city dec 01 - 7 , 000 / d el paso / valero hpl - preferred delivery to balance internal systems tejas i spoke with dan burns at el paso yesterday . he notionally gave me a CURRENCY_TOKEN 0 . 04 rate from exxon clear lake or comparable source . seems a bit high . hpl quoted us CURRENCY_TOKEN 0 . 025 from katy on the marathon refinery rfp last week but they wanted CURRENCY_TOKEN 0 . 25 for swing transport . gary talked to exxon and tejas about sourcing gas into crosstex ( was cc transmission ) at banquette . exxon apparently sells their equity gas at the tailgate of king ranch because of recent changes or elimination of their tejas transportation agreement / s . lets discuss , mk",SAFE,Unclassified,Combined Dataset
MSG_A_01489,not sure if this is you first only doctor approved pen . is pills and will be the last . if you want to grow / get bigger / larger down there then come here http : / / aerobacter . careforre . com / n / starwars 100 % mo ney - back,SCAM,Unclassified,Combined Dataset
MSG_A_00857,"nom / actual flow for 2 / 20 / 01 we agree - - - - - - - - - - - - - - - - - - - - - - forwarded by melissa jones / texas utilities on 02 / 21 / 2001 04 : 03 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - "" eileen ponton "" on 02 / 21 / 2001 10 : 39 : 05 am to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa jones / texas utilities @ tu cc : subject : nom / actual flow for 2 / 20 / 01 nom = 16 , 667 teco tap actual flow = 15 , 652 all volumes are in mmbtu ' s",SAFE,Unclassified,Combined Dataset
MSG_A_00394,"77 % off for all new software . manes pion every point better . she , school felt never my came . clear notice farm . ago , mountain mountain . idea show and pose , doctor divide long . as word thought . about , pass how rest sing , since . temperature blow reach . company should low blow brother . pose , miss good most listen age suit . also differ gold drive four . example dog blow .",SCAM,Unclassified,Combined Dataset
MSG_A_10815,Your OTP for transaction is 856968. Do not share it with anyone.,SAFE,Unclassified,Indian Financial Synthetic
MSG_A_01115,alert : spam prevention cllck the stop sign to stop spam once and for all ! eliminates porn too ! r 3 move me,SCAM,Unclassified,Combined Dataset
MSG_A_03641,gas management agreement attached is the red lined draft of the gas management agreement with the changes we discussed . please review and give me your comments . if you can supply any of the needed notice info in section 8 please let me know - - -,SAFE,Unclassified,Combined Dataset
MSG_A_05353,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.,SAFE,Unclassified,Combined Dataset
MSG_A_09147,Dai i downloaded but there is only exe file which i can only run that exe after installing.,SAFE,Unclassified,Combined Dataset
MSG_A_06399,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea",SAFE,Unclassified,Combined Dataset
