id,text,label,category,source
MSG_B_03226,"fw : meeting is on monday as seen on nbc , cbs , and cnn , and even oprah ! the health discovery that actually reverses aging while burning fat , without dieting or exercise ! this proven discovery has even been reported on by major science journals . forget aging and dieting forever ! and it ' s guaranteed ! * reduce body fat and build lean muscle without exercise ! * enhance sexual performance * remove wrinkles and cellulite * lower blood pressure and improve cholesterol profile * improve sleep , vision and memory * restore hair color and growth * strengthen the immune system * increase energy and cardiac output * turn back your body ' s biological clock 10 - 20 years in 6 months ! ! ! shop here for hgh why was this email sent to you ? at some point you registered or made a purchase on a web site with privacy policies explaining that they may share your information with partners who will send you valuable offers from time to time . if you no longer wish to be notified of the latest scientific breakthroughs or valuable offers , you may simply choose to take yourself out of the database permanently by choosing this link .",SCAM,Unclassified,Combined Dataset
MSG_B_03227,"mcmullen outage - - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 06 / 15 / 2000 02 : 35 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : gary a hanks 12 / 09 / 99 04 : 37 pm to : shawna flynn / hou / ect @ ect , connie sutton / hou / ect @ ect , mary solmonson / hou / ect @ ect , mary m smith / hou / ect @ ect , lauri a allen / hou / ect @ ect , daren j farmer / hou / ect @ ect cc : james mckay / hou / ect @ ect subject : mcmullen outage shawna - in addition to the meters sent to you in the earlier memo on the mcmullen system , the following meters were shut in at approximately 12 : 00 pm on thursday , december 9 , 1999 . these meters were shut in order to install pigging facilities to remove liquids from the mcmullen 12 "" . these producers should be brought back on - line sometime in the afternoon of december 10 . 1999 . 986847 dolan gas unit # 1 989604 baker central point ( pioneer ) 989638 freeman production - maxine field 989698 mclean bowers central point ( cordell ) 989700 tesoro hoskins central point 989737 pickett texan central point 985853 riser c / p arco 986181 houdman # 1 ( cokinos ) 986359 sanger heirs # 351 - 1 cdp 986581 sanger heirs cdp 986682 lynes j . r . et al # 1 986845 swierc # 1 once pigging facilities are in place , the mcmullen 12 "" will be pigged ( sometime early next week , week of dec . 13 ) and all of the producers in the following attachment will be brought back on line . if you have any questions , please call me at 36449 . thanks gary",SAFE,Unclassified,Combined Dataset
MSG_B_03228,february o & m reports final february budget numbers attached . y - - - - - - - - - - - - - - - - - - - - - - forwarded by yvette g connevey / corp / enron on 03 / 24 / 2000 10 : 52 am - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : jennifer blay @ ect 03 / 21 / 2000 04 : 15 pm to : brenda f herod / hou / ect @ ect cc : yvette g connevey / corp / enron @ enron subject : february o & m reports attached are your final february o & m reports . please call me with any questions . thank you jennifer,SAFE,Unclassified,Combined Dataset
MSG_B_03229,"covenants - project miracle as individuals involved in the day - to - day oversight and management of ppep ' s cleburne facility , it ' s important that you are familiar with and follow the covenants set out under the purchase agreement signed with mesquite investors , llc ( an el paso affiliate ) on september 7 . those covenants are contained in section 5 . 4 of the purchase agreement , which is attached for your reference . the covenants are fairly self - explanatory . however , if you have any questions concerning their interpretation or implementation , please contact joe henry at ( 713 ) 345 - 1549 or me at ( 713 ) 853 - 6027 . thanks , rh",SAFE,Unclassified,Combined Dataset
MSG_B_03230,"cokinos / tri - c april elections melissa / darren global contract # 96045720 cokinos / tri - c has elected to price their production for the month of april 2001 as follows : 4 , 000 / d , 97 % if / hsc all production in excess of 4 , 000 / d priced 97 % gas daily thank you , michael",SAFE,Unclassified,Combined Dataset
MSG_B_03231,"generic contract hi daren , sorry for the delay . here is a blank contract . let me know if i can do anything else for you . pmac - proforma intrastate . doc",SAFE,Unclassified,Combined Dataset
MSG_B_03232,"pathing question daren , i have hpl resources meter 988055 wasn ' t sure if i should path this for april 3 rd ' s deal change . and i have mobil oil meter 981040 that i pathed on the first for 30 , 000 that change to 50 , 000 for the 3 rd . i didn ' t path them since they are industrials and aimee ' s notes told me to path industrials - except for a few exceptions . thanks , julie x 58639",SAFE,Unclassified,Combined Dataset
MSG_B_03233,re : first delivery - texaco e & p i have the spot ticket in with deal # 211573 .,SAFE,Unclassified,Combined Dataset
MSG_B_03234,a permanent solution to penis growth limited time offer : add atleast 3 inches or get your money back ! - - - > visit us and see more no more offers,SCAM,Unclassified,Combined Dataset
MSG_B_03235,"suemar berryman ; gulf plains plant for current month daren , as you know , we have experienced some fluctuations at the berryman well for oct , which in turn affects our volumes at the gulf plains plant . from a physical standpoint , i think that we are fairly well balanced . my concern is that we are "" overproduced "" on paper by 76 , 162 dth / mo . i think that we need to bring the nominations up to balance in sitara at the berryman well and , a corresponding volume at meters 708 and 6363 , with an offset on strangers to keep the physical side in line . if my understanding is correct ( and if not , please correct me ) this should have a positive impact on our current month ua 4 . thank you , mary",SAFE,Unclassified,Combined Dataset
MSG_B_03236,"re : nom / actual vols for may 17 th we agree "" eileen ponton "" on 05 / 18 / 2001 01 : 44 : 19 pm to : david avila / lsp / enserch / us @ tu , charlie stone / energy / txu @ tu , melissa jones / texas utilities @ tu , hpl . scheduling @ enron . com , liz . bellamy @ enron . com , szajac @ enron . com cc : subject : nom / actual vols for may 17 th nom mcf mmbtu 26 , 250 28 , 151 28 , 911",SAFE,Unclassified,Combined Dataset
MSG_B_03237,"revised june avails . - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 05 / 26 / 2000 05 : 05 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - "" steve holmes "" on 05 / 26 / 2000 05 : 06 : 05 pm to : cc : subject : revised june avails . the attached reflects changes to the carthage ( exxon ) piece and the hi 140 . steve - enronavailso 600 revised 3 . xls",SAFE,Unclassified,Combined Dataset
MSG_B_03238,"oxyccontttin no script needeeed your place to ggo too for all ur prreexxxxiscrlpt 10 n pi | | sx , paaaaain killerzxss noeoo presscippt http : / / hyyydroccodeeeine - vicccodinne / vic geeet reeeliefff noowee http : / / offfmeebabyy",SCAM,Unclassified,Combined Dataset
MSG_B_03239,"cailis for cheap ! new coalos softtabs = near - instant rock hard erectlons ! ! simply disolve half a plll under your tongue 10 min before action , for results that last all weekend ! cesar laddiesurf niki kleenex happyday zhongguoangels basket sailor frogs valentin mailer rux roman jared mikael saskiagenius playboy tacobell redrum angus tattoo chiquita surftoronto million gretchen carlos carloslooney sylvie midori scubal fountain cutie",SCAM,Unclassified,Combined Dataset
MSG_B_03240,"re : tenaska iv transport 10 / 00 that ' s great . what about deal 452475 ? we have currency_token 0 . 10 and we are being billed currency_token 0 . 11 for meter 25000200 on contract 1856 . also , i faxed the oct 2000 txu invoices to trisha hughes so she can look into the dec 2000 and forward problem . megan",SAFE,Unclassified,Combined Dataset
MSG_B_03241,"hpl noms for april 28 - 30 , 2001 ( see attached file : hplno 428 . xls ) - hplno 428 . xls",SAFE,Unclassified,Combined Dataset
MSG_B_03242,"refill notification ref : dfo - 102056072 refill notification ref : mp - 01408304990 dear paliourg @ iit . demokritos . gr , our automated system has identified that you most likely are ready to refill your recent online pharmaceutical order . to help you get your needed supply , we have sent this reminder notice . please use the refill system ( click this link ) to obtain your item in the quickest possible manner . thank you for your time and we look forward to assisting you . sincerely , garland guthrie metro snapshot forborne unix pathology clause linguist bike chill ancestry dominick vade plagiarist warehouse tempt conway southernmost spa pottery cottrell adept vest corridor doug ineradicable confound senor protozoa apostolic dusenbury isle idiocy bethlehem louise committee butyrate annoyance adventitious archival columnar dot dressy colatitude labyrinth valiant neurosis hanoverian elution bathos pedantic steven directrices grilled dignity",SCAM,Unclassified,Combined Dataset
MSG_B_03243,"forget working out just thought you might want to hear that everyday hundreds of people are dying from health - related ailments , such as ob - esity . i think it ' s time for you to begin changing your life - style and extend out your life - expectancy . there ' s so much to live for , why not start now . it ' as all here to help you begin the change",SCAM,Unclassified,Combined Dataset
MSG_B_03244,"eastrans nomination change effective 2 / 2 / 01 please increase deliveries to eastrans to 50 , 000 mmbtu / dy for 2 / 2 / 01 . the redeliveries will be 7300 mmbtu / dy from fuels cotton valley 42700 mmbtu / dy to pg & e .",SAFE,Unclassified,Combined Dataset
MSG_B_03245,"buy popular drugs online online pharmacy - visit our online store and save . save up to 80 % compared to normal rates . all popular drugs are available ! - world wide shipping - no doctor visits - no prescriptions - next day priority shipping - discreet packaging - buy in bulk and save ! we make it easier and faster than ever to get the prescriptions you need . go here : http : / / phenter . net / rx / phrm / simply rx is your convenient , safe and private online source for fda approved pharmacy prescriptions . we sell brand - name and exact generic equivalents of us fda approved prescription drugs through our fully - licensed overseas pharmacy . upon approval of your medical information , a licensed physician will issue a free prescription which can be filled and shipped to you in one business day . no thanks : http : / / phenter . net / z . php",SCAM,Unclassified,Combined Dataset
MSG_B_03246,"fwd : we supply all . vlagr currency_token vali : u : m . xan _ a _ x ) vlcodi \ n : s : oma \ pnt : e : rmin xxnfwvwymvxd we created an online medical consultation to get you the medications you need without the hassle , embarrassment , and cost of the doctor ' s office and pharmacy . highest quality drugs we offer : > vlagr @ + v @ 1 | um * xan @ x , som : a : ~ pnterm . i . n = ativ @ . n plus : a : cyc | 0 vir , pr : 0 z @ c , p @ x ' il , bu . sp @ r , adip : 3 x , ion . amin , m 3 ` ridia , x 3 ni : ca | , a ' mbi 3 n , so ` nata , fl 3 x : eril , ce | 3 b ' rex , fioric 3 ` t , tr . am @ do | , uit : r @ m , l 3 v | . tra , prop 3 c ' ia play an active role and participate more fully in your own process of care",SCAM,Unclassified,Combined Dataset
MSG_B_03247,"sitara availability - status update we are still experiencing problems in bringing up the hardware from last night ' s emergency outage . as of 5 : 30 am you cannot access the application . every attempt is being made to rectify this problem . once the application is available , please stay out of position manager and use cpr positions until you have been notified . thank you for your cooperation . scott mills",SAFE,Unclassified,Combined Dataset
MSG_B_03248,"important online banking alert dear valued citizensr bank member , due to concerns , for the safety and integrity of the online banking community we have issued the following warning message . it has come to our attention that your citizensr account information needs to be updated as part of our continuing commitment to protect your account and to reduce the instance of fraud on our website . if you could please take 5 - 10 minutes out of your online experience and renew your records you will not run into any future problems with the online service . however , failure to confirm your records may result in your account suspension . once you have confirmed your accounts record your internet banking service will not be interrupted and will continue as normal . to confirm your bank account records please click here . thank you for your time , citizensr financial group . privacy | security 2005 citizens financial group . all rights reserved . terms of use | site map",SCAM,Unclassified,Combined Dataset
MSG_B_03249,"hpl nom for november 21 , 2000 ( see attached file : hplnl 121 . xls ) - hplnl 121 . xls",SAFE,Unclassified,Combined Dataset
MSG_B_03250,"cleburne - tenaska iv plant daren , i ' m trying to put together the 2001 operating budget for the plant . i need a conservative forecast , per month , of the price that could be obtained by selling our excess volumes . thanks .",SAFE,Unclassified,Combined Dataset
MSG_B_03251,"awesome movies of the super sexy jaime pressly madonna enrolls at prestigious university pop queen madonna is so frustrated she sacrificed her education for pop music - she ' s allegedly enrolled at britain ' s prestigious oxford university for a degree in english literature . the material girl rekindled her love of books after writing popular children ' s series the english roses , and is looking forward to studying for a bachelor of arts qualification from home , with the celebrated institution which counts four british kings , 47 nobel prize - winners , 25 british prime ministers and six saints as past students . an insider tells britain ' s the sun newspaper , madonna was always irritated about giving up her schooling when her career took off . she is fiercely intelligent and incredibly well read and has always taken a keen interest in literature . she is determined to get a qualification . she sets herself new challenges all the time and the oxford university course is her latest . it ' s an illustrious place to study and she was delighted to be accepted and will make the most of the opportunity . see madonna absolutely naked at our site . see also other celebrities naked , exposed . we have the biggest collection of home made sex tapes",SCAM,Unclassified,Combined Dataset
MSG_B_03252,"august 2000 activity will there be a "" buyback "" deal for shell oil company for aug . 2000 . deal # : 138086 expired july 31 st .",SAFE,Unclassified,Combined Dataset
MSG_B_03253,hard even after you cuumm do not leave them hanging tonight ! ! ! ! ! ! ! generic viagra get it now rock there world click here to be removed,SCAM,Unclassified,Combined Dataset
MSG_B_03254,"revised noms - four square gas daren , it ' s in . bob - - - - - - - - - - - - - - - - - - - - - - forwarded by robert cotten / hou / ect on 06 / 29 / 2000 06 : 23 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : robert cotten 06 / 29 / 2000 03 : 03 pm to : daren j farmer / hou / ect @ ect cc : subject : revised noms - four square gas daren , four square gas revised their noms for july as follows : meter # orig nom rev nom 6599 1 , 322 0 1568 7 0 6844 3 , 822 0 do you want me to adjust ? bob",SAFE,Unclassified,Combined Dataset
MSG_B_03255,"cliff baxter it is with sadness and regret that we announce that cliff baxter is resigning as an employee of enron . we are happy , though , that cliff ' s primary reason for resigning is to spend more time with his family . cliff is a unique talent . his creativity , intelligence , sense of humor , and straightforward manner have been assets to the company throughout his career . he will be missed . cliff joined enron in 1991 and was a key member of the team that built enron ' s wholesale business . before becoming vice chairman of enron , cliff served in a variety of positions in enron ' s wholesale businesses , culminating in his appointment as chairman and chief executive officer of enron north america in 1999 . we have asked cliff , and he has agreed , to continue in a consulting role for the company while concluding negotiations on a number of key asset dispositions . please join us in thanking cliff for his service to the company and in wishing him the very best .",SAFE,Unclassified,Combined Dataset
MSG_B_03256,"hilcorp old ocean volume according to gary hanks , we would like to have the gas on the valley line anyway - - - - - - - - - - - - - - - - - - - - - - forwarded by mary jo johnson / hou / ect on 11 / 20 / 2000 03 : 26 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - to : jill t zivley / hou / ect @ ect cc : edward d gottlob / hou / ect @ ect , lauri a allen / hou / ect @ ect subject : re : producer service group ? i can not believe you are sending emails form hawaii ! ! ! ! you are crazy . i took care of camden for the month - it is now 330 and hilcorp has not responded . i spoke with jerry bubert several times today - emailed mike lannou and left messages , and had him paged , and copied hildebrand ( the president ) . if we don ' t hear by 4 pm , we are supposed to bypass the gas . . . . . . . . . . .",SAFE,Unclassified,Combined Dataset
MSG_B_03257,"eastrans nomination effective 1 / 25 / 01 clarification to below : effective 1 / 25 / 01 ! ! - - - - - - - - - - - - - - - - - - - - - - forwarded by marta k henderson / houston / pefs / pec on 01 / 24 / 2001 08 : 45 am - - - - - - - - - - - - - - - - - - - - - - - - - - - marta k henderson 01 / 24 / 2001 08 : 32 am to : darrel f . bane / easttexas / pefs / pec @ pec , john a . bretz / gcs / cec / pec @ pec , chad w . cass / gcs / cec / pec @ pec , michael r . cherry / easttexas / pefs / pec @ pec , william e . speckels / gcs / cec / pec @ pec , donna c . spencer / gcs / cec / pec @ pec , julia a . urbanek / gcs / cec / pec @ pec , briley @ enron . com , dfarmer @ enron . com , carlos . j . rodriguez @ enron . com , connie wester / easttexas / pefs / pec @ pec , ronald c . douglas / gcs / cec / pec @ pec , daniel c rider / houston / pefs / pec @ pec , john c lehman / field / pefs / pec @ pec , donna j dobb / houston / pefs / pec @ pec , sharon beemer / houston / pefs / pec @ pec cc : subject : eastrans nomination effective 1 / 25 / 01 please increase deliveries into eastrans to 25 , 000 mmbtu / dy effective 9 / 25 / 01 and continue until further notified . the redeliveries will be : 7300 mmbtu from fuels cotton valley 17 , 700 mmbtu to pg & e",SAFE,Unclassified,Combined Dataset
MSG_B_03258,on call notes please see attached . mary,SAFE,Unclassified,Combined Dataset
MSG_B_03259,"resume - liz bellamy following is the resume of liz bellamy . liz is currently at txu in the power group , but has gas experience , also . she is deciding whether she wants to relocate with txu to dallas . she would be interested in talking to enron about possible opportunities . her current salary is currency_token 50 k . please let me know if you would like to interview .",SAFE,Unclassified,Combined Dataset
MSG_B_03260,"hpl nom for january 27 , 2001 ( see attached file : hplnol 27 . xls ) - hplnol 27 . xls",SAFE,Unclassified,Combined Dataset
MSG_B_03261,re : cc : get your meds overnmght . balustrade ache broth lew saguaro wander porcine tsarina erudite experimentation descend rehearse cytosine bandgap statesmen clank stood tact villainous illusion equipped isinglass powderpuff crewcut manfred professor wife lemon trot churchgo autotransformer cowlick idiot vade mauritius finale sforzando courtney pumice requisite dionysus muskellunge abdominal dung peer backlog businessmen americium croupier depletion prance cursive chicory cranford graves hymn conundrum chaplain ascendant bean quackery insult larynges door,SCAM,Unclassified,Combined Dataset
MSG_B_03262,"hpl nom for june 9 , 2000 ( see attached file : hplo 609 . xls ) - hplo 609 . xls",SAFE,Unclassified,Combined Dataset
MSG_B_03263,"re : texas nom , lp dba garrison , ltd the new ticket is 247087 . vance l taylor @ ect 04 / 18 / 2000 07 : 36 pm to : tom acton / corp / enron @ enron cc : cynthia hakemack / hou / ect @ ect , julie meyers / hou / ect @ ect , susan smith / hou / ect @ ect , donald p reinhardt / hou / ect @ ect subject : texas nom , lp dba garrison , ltd tom please create a sitara ticket based on the following information : counterparty meter volumes price period texas nom , lp ( dba garrison , ltd . ) 9656 500 mmbtu / d 100 % if / hsc less currency_token 0 . 10 4 / 1 - 4 / 30 - - - - - - - - - - - - - - - - - - - - - - forwarded by vance l taylor / hou / ect on 04 / 18 / 2000 04 : 56 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - vance l taylor 04 / 05 / 2000 04 : 21 pm to : tom acton / corp / enron @ enron cc : julie meyers / hou / ect @ ect , lisa hesse / hou / ect @ ect , susan smith / hou / ect @ ect , donald p reinhardt / hou / ect @ ect , melissa graves / hou / ect @ ect subject : texas nom , lp dba garrison , ltd tom , the following production commenced to flow on last week and a ticket should be created and entered into sitara based on the following : counterparty meter volumes price period texas nom , lp ( dba garrison , ltd . ) 9656 500 mmbtu / d 100 % gd less currency_token 0 . 10 3 / 27 - 3 / 31 susan will create a committed reserves firm ticket for the remaining term of the deal once our geologists have gathered enough data to forecast the reserves of this well ; at such time , this ticket should be zeroed out . thanks , vlt x 3 - 6353",SAFE,Unclassified,Combined Dataset
MSG_B_03264,meoh upset the earliest time production of meoh may begin is now sunday evening .,SAFE,Unclassified,Combined Dataset
MSG_B_03265,"re : hpl / enron actuals for june 8 , 2000 oops , sorry , they are for the 7 th . . .",SAFE,Unclassified,Combined Dataset
MSG_B_03266,"if you ' ve received this message . . . if you ' ve received this message - then your email address has been captured circulating on junk - email and spam related message lists . emailbox filter guarantees to keep your inbox free from spam , adult content offers , chain letters , jokes , image files , email worms and viruses , harassment and threats and email bombs . emailbox filter is the only spam control system that automatically learns to think like you - - not for you - - about your email . unlike spam blockers , mailbox filter is smart so it won ' t lose your important email . our exclusive smart filter technologytm instantly sorts your important email from the junk and always delivers precisely the email you want , where you want it . you get extra email virus protection too ! and there ' s no quickly outdated block lists or virus updates required unsubscribe - unsubscribe from future public interest announcements . message by : market reseerch - 8721 santa monica boulevard - # 1105 - los angeles , ca 90069 - 4507 sys inf win 2 k v",SCAM,Unclassified,Combined Dataset
MSG_B_03267,"chemisorb correa , % 75 % off for all new softwares . windowxp professional _ currency_token 50 window office professional 2003 _ currency_token 60 photoshop 7 . 0 _ currency_token 60 and more and more good products . . why buy in retailprices accolade , twisted to begin .",SCAM,Unclassified,Combined Dataset
MSG_B_03268,"epgt clarissa - thanks so much for all your help with this pipe ! everything looks great . i just have a couple of paths that i need to finish it : january 2000 - i need deal # 854688 pathed for epgt and for tetc . according to the invoice , we should have 11 , 129 dth on the interconnect . february 2000 - i need deal # 871184 pathed for hpl and chan . hpl should have 3 , 600 dth and chan should have 11 , 500 dth on the interconnect . july 2000 - deal # 871172 has an interconnect issue . according to mops contract # 105124 , they received 8 , 275 dth on the matagorda 624 , but according to epgt , they delivered 10 , 362 dth to hpl ( ? ) could this possibly need to be split somehow , or do you have any other ideas ? let me know . thanks , gloria 3 - 7118",SAFE,Unclassified,Combined Dataset
MSG_B_03269,bandstand generic viagra at currency_token 1 . 63 no prescription required 100 % safe and secure doctor approved works in less then 15 min free shipping order now !,SCAM,Unclassified,Combined Dataset
MSG_B_03270,"never see a doctor again to get the medocations you want vo 4 8 ub u 49 p 26 oiy 7 pm 6 8 mq 3 bf 6 q 8 f 2 3 s 3 k 94 jw . why pay doctors to tell you what you already want ? v i a g r a . . . 7 x 7 ouu 9 rjorx oyla 6 typl 1 9 zu 25 so 03 z 76 f . more currency_token a \ / ings then you think , press . noq timl 814 ko jjqb t xi 578 ubu 49 p 26 o iy 7 p . m 68 mq 3 b f 6 q 8 f 23 s 3 k 94 jwr g 7 x 70 uu 9 r jorx . but at that moment i glanced round at the crowd that had followed me . t 4 v 5 jkl 2 vvl 0 vo 4 15 gg f 9 m 13 gn 3 . no . that would never do . dq timl 814 koj jqbt xi 5 78 ubu 49 p 2 . m 68 mq",SCAM,Unclassified,Combined Dataset
MSG_B_03271,"with pre - bid coming up , how should i handle ces ? who will be responsible for june info ? also , who on the trade floor will be the devon contact ? bob superty asked me to be the point person initially , so maybe he has another person in mind ( ed terry or kathy kelly - secondary contacts ) that he would like to handle it besides someone on the texas desk . this way it could free our group up from that task . part of the reason i was handling it was because i wanted to make sure nothing that affects texas slips through the cracks , especially in the beginning . please advise . ami",SAFE,Unclassified,Combined Dataset
MSG_B_03272,"since i never say a nom change i am hoping all deals are in and correct . valero should be in for the following : celanese : 5 , 000 base 5 , 000 swing houston : 10 , 000 base 16 , 000 swing tx city 10 , 000 base 15 , 000 swing",SAFE,Unclassified,Combined Dataset
MSG_B_03273,"cialis , xanax , valium , viagra at low price ! no prescription needed ! discount rx is simple , quick , and affordable ! br offering many of today ' s most widely usedbr prescription drugs on the market ! brbr zoloft , xanax , ambien , paxil , valium , viagra and many more ! br just click below for these special savings !",SCAM,Unclassified,Combined Dataset
MSG_B_03274,"thanks ! really morning woodson are you sick of taking pil 1 s ? have you been looking for that extra umphh in the bed - room ? if so , then we ' ve got the answer for you . it ' s kindof like k / y but a hundred times better . http : / / abraham . bettergitit . com / x / newly it ' ll definately make both of your lives more fulfilling .",SCAM,Unclassified,Combined Dataset
MSG_B_03275,"re : - - - - - - - - - - - - - - - - - - - - - - forwarded by david baumbach / hou / ect on 06 / 09 / 2000 04 : 42 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - aorr @ dynegy . com on 05 / 19 / 2000 02 : 28 : 26 pm to : david . baumbach @ enron . com cc : subject : re : here is neal ' s resume . he will be at the knoxville address and phone # for the next couple of weeks . he is going to come down and stay with me around june 1 . my home number is 713 - 290 - 8434 . hy home address is 955 w . 42 nd street , houston , 77018 . my work number is 713 - 767 - 8774 . ( see attached file : norrres . doc ) - norrres . doc",SAFE,Unclassified,Combined Dataset
MSG_B_03276,v - codin and xa ' nx are cheeap 7 aq look at this of - fers : v - codin - 225 . 00 ( 90 pi lls ) hydrocodonee - 297 . 00 ( 90 pi lls ) valliuum - 153 . 00 ( 90 pi lls ) vi graa - 270 . 00 ( 90 pi lls ) cai llis - 348 . 00 ( 90 pi lls ) codeinne - 126 . 00 ( 90 pi lls ) xia naax - 171 . 00 ( 90 pi lls ) all orderrs are delivered by fedex with full tracking 24 / 7 . satisfactiionnss guaaranteeed . . . this is 1 - time mailing . no - re moval are re ' qui - red,SCAM,Unclassified,Combined Dataset
MSG_B_03277,"yes , even you can afford a cartie now - - costass k 6 zv replicasonline - we never compromise on quality rolex replica is our speciality we guarantee lowest prices and highest quality we are the direct manufacturers . for top quality rolex watchs pleas visit : here are some of our top brands : yachtmaster gmt - master ii date - just cosmograph - - - - - watch business newsletter dpyndd @ angelfire . com",SCAM,Unclassified,Combined Dataset
MSG_B_03278,"hub destructions - rough draft in progress please see attached , would love feedback .",SAFE,Unclassified,Combined Dataset
MSG_B_03279,"activity survey - june 2000 attached please find the activity survey for the month of june , 2000 . the attached survey drives your costs from your activities to the commercial teams . please select your rcs , and fill in the driver quantity for the requested driver for the month of june . please fill out the attached activity driver survey with june numbers for your rc and return to shari mao by end of day friday , july 7 , if your group currently generates a standard report that captures the surveyed data , please send the report to jennifer reside and shari mao . this will eliminate your need to fill out this survey every month . if you would like us to collect this information from someone within your team beginning next month , please let jennifer know . please contact jennifer reside x 3 - 5971 or myself with questions or if you are unable to complete the survey within the allotted time . thanks , shari 3 - 3859",SAFE,Unclassified,Combined Dataset
MSG_B_03280,"june 2000 co - owners volumes - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 05 / 25 / 2000 05 : 03 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - "" steve holmes "" on 05 / 25 / 2000 05 : 03 : 40 pm to : cc : subject : june 2000 co - owners volumes please see the attached list of co - owners volumes for june 2000 . steve - 0600 co - owners volumes to enronl . xls - - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 05 / 25 / 2000 05 : 03 pm - - - - - - - - - - - - - - - - - - - - - - - - - - - "" jacqueline blanchard "" on 05 / 25 / 2000 05 : 07 : 05 pm to : cc : subject : quarantine bay - text . htm",SAFE,Unclassified,Combined Dataset
MSG_B_03281,"entex attached is a write - up on entex that we have put together for tom , jim and shankman . feel free to share it with the entex team , but otherwise , please keep confidential . if anyone wants more info or has questions or concerns , let me know . thanks . - - - - - - - - - - - - - - - - - - - - - - forwarded by brenda f herod / hou / ect on 05 / 16 / 2000 11 : 14 am - - - - - - - - - - - - - - - - - - - - - - - - - - - enron north america corp . from : brenda f herod 05 / 16 / 2000 10 : 48 am to : thomas a martin / hou / ect @ ect , jim schwieger / hou / ect @ ect cc : sally beck / hou / ect @ ect subject : entex attached are the revised files . i understand that you will provide this to shankman . please let me know if you need anything else from me or if i can help explain it to jeff .",SAFE,Unclassified,Combined Dataset
MSG_B_03282,"meter 9682 george - in this afternoon ' s meeting with producer services , jill mentioned that the referenced well had been reperfed ( meaning they shot more holes in the well piping allowing more gas to flow out of the well ) and was now producing approximately 800 / day . per jill , the mdq on this well is 3000 / day . you may want to look at getting this nom revised for the rest of the month . mary - could you get heidi or lisa to check the transport rate we currently show on this ? it ' s being purchased for sc - . 17 and is flowing through king ranch . thanks .",SAFE,Unclassified,Combined Dataset
MSG_B_03283,"july nominations at shell deer park - - - - - - - - - - - - - - - - - - - - - - forwarded by gary w lamphier / hou / ect on 06 / 28 / 2000 08 : 25 am - - - - - - - - - - - - - - - - - - - - - - - - - - - "" shankster jl ( luther ) "" on 06 / 28 / 2000 08 : 10 : 50 am to : "" ' lamphier , gary ' "" cc : "" buller , thomas "" , "" carter , john "" , "" ricks , ruth "" , kyle . r . lilly @ enron . com , robert . e . lloyd @ enron . com subject : july nominations at shell deer park > gary , > > july 2000 nominations for gas delivery to shell deer park are as follows : > > firm baseload - 105 , 000 mmbtu / d > spot swing supply - 0 ( zero ) > > delivery of the above contract quantities is expected to be as follows : > > hpl - hp hpl - e hpl - s > firm 40 , 000 mmbtu / d 35 , 000 mmbtu / d 30 , 000 mmbtu / d > > please let me know if you have any questions . > > j . luther shankster > > energy & utilities planning > phone : 713 / 241 - 4851 > fax : 713 / 241 - 4599 e - mail : jlshankster @ equiva . com home page : http : / / rsweb",SAFE,Unclassified,Combined Dataset
MSG_B_03284,"9 / 00 assignment , termination , expiration report - assets group attached is the september 2000 assignment , termination & expiration report for the assets group ' s contracts . ( fyi - it contains all of the entries made by our group during 8 / 00 regardless of the effective date . ) if you do not need to receive this report or if you know of someone else that should receive it , please let me know by e - mail or phone ( x - 36982 ) so that i can either remove your name from or add their name to the distribution list .",SAFE,Unclassified,Combined Dataset
MSG_B_03285,"enron / hpl nom for march 6 , 2001 ( see attached file : hplno 306 . xls ) - hplno 306 . xls",SAFE,Unclassified,Combined Dataset
MSG_B_03286,"duke cashout entries 5 / 00 and 6 / 00 here are the cashout amounts for 5 / 00 and 6 / 00 for duke energy field services . we also need to enter a demand fee to account for the excess of 103 % charge on the sale side . i have those amounts below . let me know if you have any questions . may 2000 deal 157278 currency_token 2 , 486 . 00 excess charge currency_token 2 . 38 cashout deal 157288 currency_token 71 . 85 cashout june 2000 deal 157278 currency_token 920 . 21 excess charge currency_token 208 . 88 cashout ( there is no purchase cashout for 6 / 00 ) thanks , megan",SAFE,Unclassified,Combined Dataset
MSG_B_03287,"meter 1394 daren - per gas control , meter 1394 will have their valves shut for the next 3 or 4 days . al",SAFE,Unclassified,Combined Dataset
